"REG_MEAS_ID"	"REG_MEAS_TYPE"	"WDID"	"RECEIVED_DATE"	"PROCESSED_DATE"	"TERMINATION_DATE"	"STATUS_CODE_NAME"	"STATUS_DATE"	"REGION"	"COUNTY_CODE"	"FACILITY_NAME"	"PLACE_SIZE"	"PLACE_SIZE_UNIT"	"FACILITY_ADDRESS"	"FACILITY_CITY"	"FACILITY_STATE"	"FACILITY_ZIP"	"FACILITY_COUNTY"	"FACILITY_CONTACT_NAME"	"FACILITY_CONTACT_TITLE"	"FACILITY_CONTACT_PHONE"	"FACILITY_CONTACT_PHONE_EXT"	"FACILITY_CONTACT_EMAIL"	"OPERATOR_NAME"	"OPERATOR_ADDRESS"	"OPERATOR_CITY"	"OPERATOR_STATE"	"OPERATOR_ZIP"	"OPERATOR_CONTACT_NAME"	"OPERATOR_CONTACT_TITLE"	"OPERATOR_CONTACT_PHONE"	"OPERATOR_CONTACT_PHONE_EXT"	"OPERATOR_CONTACT_EMAIL"	"OPERATOR_TYPE"	"DEVELOPER_NAME"	"DEVELOPER_ADDRESS"	"DEVELOPER_CITY"	"DEVELOPER_STATE"	"DEVELOPER_ZIP"	"DEVELOPER_CONTACT_NAME"	"DEVELOPER_CONTACT_TITLE"	"CONSTYPE_LINEAR_UTILITY_IND"	"EMERGENCY_PHONE_NO"	"EMERGENCY_PHONE_EXT"	"CONSTYPE_ABOVE_GROUND_IND"	"CONSTYPE_BELOW_GROUND_IND"	"CONSTYPE_CABLE_LINE_IND"	"CONSTYPE_COMM_LINE_IND"	"CONSTYPE_COMMERTIAL_IND"	"CONSTYPE_ELECTRICAL_LINE_IND"	"CONSTYPE_GAS_LINE_IND"	"CONSTYPE_INDUSTRIAL_IND"	"CONSTYPE_OTHER_DESRIPTION"	"CONSTYPE_OTHER_IND"	"CONSTYPE_RECONS_IND"	"CONSTYPE_RESIDENTIAL_IND"	"CONSTYPE_TRANSPORT_IND"	"CONSTYPE_UTILITY_DESCRIPTION"	"CONSTYPE_UTILITY_IND"	"CONSTYPE_WATER_SEWER_IND"	"DIR_DISCHARGE_USWATER_IND"	"RECEIVING_WATER_NAME"	"CERTIFIER_NAME"	"CERTIFIER_TITLE"	"CERTIFICATION_DATE"	"PRIMARY_SIC"	"SECONDARY_SIC"	"TERTIARY_SIC"	"DateTimeEntered"
215816.00	"Industrial"	"9 33NEC002830"	12/16/2016 0:00:00	10/25/1996 0:00:00		"Active"	2/7/2017 0:00:00	9.00	33.00	"Opti Forms Inc "	99468.00	"SqFt"	" 42315 Winchester Rd"	"Temecula"	"California"	92590.00	"Riverside"	"Sean  Ewing"		"951-296-1300"		"sewing@optiforms.com"	"Opti Forms Inc "	" 42310 Winchester Rd"	"Temecula"	"California"	92590.00	"Sean Ewing"		"951-296-1300"	"176"	"sewing@optiforms.com"	"Private Business"		" "		"California"		" "			"909-556-3495"																		"N"	"Temecula"	"Robert Brunson"	"VP of Electroforming"	"16-DEC-16 10.14.45.334000 AM"	"3827-Optical Instruments and Lenses"			8/14/2017 12:48:38
462154.00	"Industrial"	"9 33NEC003267"	5/25/2017 0:00:00	6/2/2017 0:00:00		"Active"	6/2/2017 0:00:00	9.00	33.00	"Lumiere Winery"	20.00	"Acres"	" 39555 Calle Contento"	"Temecula"	"California"		"Riverside"	"Andrew  Kleiner"	"President"	"951-972-0585"		"mkleiner@lumierewinery.com"	"Lumiere Winery"	" 39555 Calle Contento"	"Temecula"	"California"	92591.00	"Andrew  Kleiner"	"Owner"	"951-972-0585"		"akleiner@lumierewinery.com"	"Private Business"		" "		"California"		" "			"951-676-7022"																		"N"	"none"	"Martha Kleiner"	"Secretary"	"25-MAY-17 05.08.45.667000 PM"	"2084-Wines, Brandy, and Brandy Spirits"			8/14/2017 12:48:38
488125.00	"Industrial"	"9 33NEC003387"	7/11/2017 0:00:00	7/15/2017 0:00:00		"Active"	7/15/2017 0:00:00	9.00	33.00	"M & E MACHINE AND ENGINEERING CO"	2700.00	"SqFt"	" 38340 INNOVATION COURT, BUILDING F, SUITE 601"	"Murrieta"	"California"	92563.00	"Riverside"	"Maria Espiritu"	"owner"	"951-696-9717"		"info@memachine.net"	"M & E MACHINE AND ENGINEERING CO"	" 38340 INNOVATION COURT"	"MURRIETA"	"California"	92563.00	"MARIA  ESPIRITU"	"OWNER"	"951-696-9717"		"INFO@MEMACHINE.NET"	"Private Business"		" "		"California"		" "			"909-273-1345"																		"N"	"STORMWATER BOARD"	"MARIA  ESPIRITU"	"OWNER"	"11-JUL-17 10.01.14.204000 AM"	"3999-Manufacturing Industries, NEC"			8/14/2017 12:48:38
489006.00	"Industrial"	"9 33NEC003406"	7/17/2017 0:00:00	7/21/2017 0:00:00		"Active"	7/21/2017 0:00:00	9.00	33.00	"FasterUSA Inc"	2000.00	"SqFt"	" 38435 Innovation Ct #105"	"Murrieta"	"California"	92563.00	"Riverside"	"Colin Hincks"	"President"	"951-600-7048"		"colin@fasterusa.com"	"FasterUSA Inc"	" 38435 Innovation Ct #105"	"Murrieta"	"California"	92563.00	"Colin Hincks"	"President"	"951-600-7048"		"colin@fasterusa.com"	"Private Business"		" "		"California"		" "																					"Y"	"Storm Water"	"Colin Hincks"	"President"	"17-JUL-17 03.07.02.062000 PM"	"3549-Metalworking Machinery, NEC"			8/14/2017 12:48:37
489004.00	"Industrial"	"9 33NEC003425"	7/18/2017 0:00:00	7/28/2017 0:00:00		"Active"	7/28/2017 0:00:00	9.00	33.00	"Donnelley Financial LLC"	60000.00	"SqFt"	" 40610 County Center Dr"	"Temecula"	"California"	92591.00	"Riverside"	"Tim  Flores"	"Operations Manager"	"951-506-0123"		"tim.p.flores@dfsco.com"	"Donnelley Financial LLC"	" 40610 County Center Dr"	"Temecula"	"California"	92591.00	"Tim  Flores"	"Operations Manager"	"951-506-0123"		"tim.p.flores@dfsco.com"	"Private Business"		" "		"California"		" "			"310-971-5112"																		"N"	"Santa Margarita River Watershed"	"Tim  Flores"	"Operations Manager"	"18-JUL-17 05.23.38.731000 PM"	"2759-Commercial Printing, NEC"			8/14/2017 12:48:37
290874.00	"Industrial"	"9 37I000022"	5/9/2008 0:00:00	1/31/1992 0:00:00		"Terminated"	1/31/1992 0:00:00	9.00	37.00	"Thermo Electron Corp Cal Doran"	28750.00	"Acres"	" 1804 Cleveland Ave"	"National City"	"California"	91950.00	"San Diego"	"Dennis Baldassi Preston"		"619-447-3219"			"Thermo Electron Corp "	" 1804 Cleveland Ave"	"National City"	"California"	91950.00	"Dennis Baldassi Preston"		"619-447-3219"			"Private Business"		" "		"California"		" "			"619-447-3219"																			"San Diego Bay"				"3398-Metal Heat Treating"			8/14/2017 12:48:38
290875.00	"Industrial"	"9 37I000058"	5/9/2008 0:00:00	2/16/1992 0:00:00		"Terminated"	2/16/1992 0:00:00	9.00	37.00	"Pepsi Cola "	422303.00	"SqFt"	" 7995 Armour St"	"San Diego"	"California"	92111.00	"San Diego"	"Andrew Heffling Kimmel"		"619-278-6100"			"Channel Island Bev "	" 7995 Armour St"	"San Diego"	"California"	92111.00	"Steve Schreckengaust"		"619-278-6100"			"Private Business"		" "		"California"		" "			"619-278-6100"																			"San Diego Storm Drain"				"2086-Bottled and Canned Soft Drinks and Carbonated Waters"			8/14/2017 12:48:37
290876.00	"Industrial"	"9 37I000063"	5/9/2008 0:00:00	2/18/1992 0:00:00		"Terminated"	2/18/1992 0:00:00	9.00	37.00	"Wd 40 "	1.00	"Acres"	" 1061 Cudahy Pl"	"San Diego"	"California"	92110.00	"San Diego"	"Ray Miles"		"619-275-1400"			"WD 40 "	" 1061 Cudahy Pl"	"San Diego"	"California"	92110.00	"Ray Miles"		"619-275-1400"			"Other"		" "		"California"		" "			"619-275-1400"																			"Pacific Ocean"				"2992-Lubricating Oils and Greases"			8/14/2017 12:48:38
218147.00	"Industrial"	"9 37I000101"	5/9/2008 0:00:00	2/18/1992 0:00:00	6/29/2015 0:00:00	"Terminated"	6/29/2015 0:00:00	9.00	37.00	"WD 40 "	1.00	"Acres"	" 1061 Cudahy Pl"	"San Diego"	"California"	92110.00	"San Diego"	"Ray Miles"		"619-275-1400"			"WD 40 "	" 1061 Cudahy Pl"	"San Diego"	"California"	92110.00	"Ray Miles"		"619-275-1400"			"Other"		" "		"California"		" "			"619-275-1400"																			"Pacific Ocean"				"2992-Lubricating Oils and Greases"			8/14/2017 12:48:38
290880.00	"Industrial"	"9 37I000194"	5/9/2008 0:00:00	3/2/1992 0:00:00		"Terminated"	3/2/1992 0:00:00	9.00	37.00	"Nielsen Beaumont Marine Inc "	30000.00	"SqFt"	" 2420 Shelter Island Dr"	"San Diego"	"California"	92106.00	"San Diego"	"Thomas A Nielsen"		"619-222-4255"			"Nielsen Beaumont Marine, Inc"	" 2420 Shelter Island Dr"	"San Diego"	"California"	92106.00	"Thomas A Nielsen"		"619-222-4255"			"Private Business"		" "		"California"		" "			"619-222-4255"																			"San Diego Bay"				"3732-Boat  Building and Repairing"			8/14/2017 12:48:37
290881.00	"Industrial"	"9 37I000203"	5/9/2008 0:00:00	3/2/1992 0:00:00		"Terminated"	3/2/1992 0:00:00	9.00	37.00	"Oceanside Marine Centre Inc "	66250.00	"SqFt"	" 1550 Harbor Dr N"	"Oceanside"	"California"	92054.00	"San Diego"	"John Tyrrell"		"760-722-1833"			"Oceanside Marine Centre Inc "	" 1550 Harbor Dr N"	"Oceanside"	"California"	92054.00	"John Tyrrell"		"760-722-1833"			"Other"		" "		"California"		" "			"760-722-1833"																			"Oceanside Harbor"				"3732-Boat  Building and Repairing"	"4493-Marinas"		8/14/2017 12:48:37
218149.00	"Industrial"	"9 37I000234"	5/9/2008 0:00:00	3/2/1992 0:00:00		"Terminated"	1/13/2006 0:00:00	9.00	37.00	"Schuff Steel "	3.00	"Acres"	" 3202 Hoover Ave"	"National City"	"California"	91950.00	"San Diego"	"Matthew Parker"		"619-477-9311"			"Schuff Steel"	" PO Box 625"	"National City"	"California"	91951.00	"Matthew Parker"		"619-477-9311"			"Private Business"		" "		"California"		" "			"619-477-9311"																			"Sweetwater River And Paradise"				"3441-Fabricated Structural Metal"			8/14/2017 12:48:37
218151.00	"Industrial"	"9 37I000277"	5/9/2008 0:00:00	3/6/1992 0:00:00		"Active"	3/6/1992 0:00:00	9.00	37.00	"Chemtronics "	25.40	"Acres"	" 1150 W Bradley Ave"	"El Cajon"	"California"	92020.00	"San Diego"	"Randy Olms"	"Sr Environmental Eng"	"619-258-5062"		"randy.olms@usa.gknaerospace.com"	"GKN Aerospace Chem-tronics Inc"	" 1150 W Bradley Ave"	"El Cajon"	"California"	92020.00	"Randy Olms"	"Sr Environmental Eng"	"619-258-5062"		"randy.olms@usa.gknaerospace.com"	"Private Business"		" "		"California"		" "			"619-258-5062"																		"Y"	"Forester Creek"	"Darren Levack"	"VP and  GM engine products west"	"04-JUN-15 09.18.16.626000 AM"	"3724-Aircraft Engines and Engine Parts"			8/14/2017 12:48:38
290886.00	"Industrial"	"9 37I000298"	5/9/2008 0:00:00	3/6/1992 0:00:00		"Terminated"	3/6/1992 0:00:00	9.00	37.00	"Gec Marconi Electronic Corp "	21.00	"Acres"	" 1370 W San Marcos Blvd"	"San Marcos"	"California"	92069.00	"San Diego"	"Ed Elliot"		"760-471-5809"			"GEC Marconi Electronic Corp"	" 1370 W San Marcos Blvd"	"San Marcos"	"California"	92069.00	"Ed Elliot"		"760-471-5809"			"Private Business"		" "		"California"		" "			"760-471-5809"																			"San Marcos Creek"				"3669-Communications Equipment, NEC"			8/14/2017 12:48:38
218154.00	"Industrial"	"9 37I000430"	5/9/2008 0:00:00	3/13/1992 0:00:00		"Active"	3/13/1992 0:00:00	9.00	37.00	"EDCO Waste & Recycling Services"	10.00	"Acres"	" 224 S Las Posas Rd"	"San Marcos"	"California"	92078.00	"San Diego"	"Lisa Tucker"	"EHS Manager"	"760-744-5615"	"148"	"ltucker@edcodisposal.com"	"EDCO Waste  Recycling"	" 224 S Las Posas Rd"	"San Marcos"	"California"	92078.00	"Lisa Tucker"	"EHS Manager"	"760-744-5615"	"148"	"ltucker@edcodisposal.com"	"Private Business"		" "		"California"		" "																					"N"	"Lake San Marcos"	"Steve South"	"CEO"	"25-JUN-15 05.46.09.284000 PM"	"4953-Refuse Systems"			8/14/2017 12:48:37
218155.00	"Industrial"	"9 37I000448"	5/9/2008 0:00:00	3/13/1992 0:00:00		"Active"	3/13/1992 0:00:00	9.00	37.00	"San Diego Transit "	8.00	"Acres"	" 4630 Ruffner St"	"San Diego"	"California"	92111.00	"San Diego"	"Tim Burrie"	"Facility Manager"	"619-238-0100"	"6503"	"Tim.burrie@sdmts.com"	"San Diego Transit Board"	" 1255 Imperial Ave Suite 1000"	"San Diego"	"California"	92101.00	"Tim Burrie"		"619-238-0100"	"6503"	"Tim.burrie@sdmts.com"	"State Agency"		" "		"California"		" "			"619-929-6987"																		"N"	"Pacific Ocean"	"Karen Landers"	"General Counsel"	"26-JUN-15 03.19.06.530000 PM"	"4111-Local and Suburban Transit"			8/14/2017 12:48:38
218156.00	"Industrial"	"9 37I000449"	5/9/2008 0:00:00	3/13/1992 0:00:00		"Active"	3/13/1992 0:00:00	9.00	37.00	"San Diego Transit Corp "	8.00	"Acres"	" 100 16th St"	"San Diego"	"California"	92101.00	"San Diego"	"Mylene Noceda"	"Environmental Health and Safety Specialist"	"619-238-0100"	"6422"	"mylene.noceda@sdmts.com"	"San Diego Transit Board"	" 1255 Imperial Ave Suite 1000"	"San Diego"	"California"	92101.00	"Tim Burrie"		"619-238-0100"	"6503"	"Tim.Burrie@sdmts.com"	"State Agency"		" "		"California"		" "			"619-643-3180"																		"N"	"Pacific Ocean"	"Karen Landers"	"General Counsel"	"26-JUN-15 10.06.59.038000 AM"	"4111-Local and Suburban Transit"			8/14/2017 12:48:38
290889.00	"Industrial"	"9 37I000484"	5/9/2008 0:00:00	3/13/1992 0:00:00		"Terminated"	3/13/1992 0:00:00	9.00	37.00	"Ketema Aerospace "	32.00	"Acres"	" 790 Greenfield Dr"	"El Cajon"	"California"	92021.00	"San Diego"	" Ametek Inc "					"Ketema Inc "	" 501 S Cherry St Ste 600"	"Denver"	"Colorado"	80246.00	"Tom Sims"		"707-558-0330"			"Private Business"		" "		"California"		" "			"619-558-3305"																			"San Diego River"				"3621-Motors and Generators"	"3724-Aircraft Engines and Engine Parts"	"3764-Guided Missile and Space Vehicle Propulsion Units and Propulsion Unit Parts"	8/14/2017 12:48:38
218157.00	"Industrial"	"9 37I000506"	5/9/2008 0:00:00	3/13/1992 0:00:00		"Active"	3/13/1992 0:00:00	9.00	37.00	"Pac Trans Environmenta "	2.00	"Acres"	" 1452 N Johnson Ave"	"El Cajon"	"California"	92020.00	"San Diego"	"Michael Jeffries"	"Vice President"	"619-441-1818"		"michaelj@ptesinc.com"	"Pacific Trans Environmental"	" 1452 N Johnson Ave"	"El Cajon"	"California"	92020.00	"Michael Jeffries"	"Vice President"	"714-745-8562"		"michaelj@ptesinc.com"	"Private Business"		" "		"California"		" "			"714-745-8562"																		"N"	"Forrester Creek"	"Michael Jeffries"	"TECHNICAL SERVICE MANAGER"	"02-JUL-15 10.46.19.244000 AM"	"4213-Trucking, Except Local"			8/14/2017 12:48:38
290890.00	"Industrial"	"9 37I000537"	5/9/2008 0:00:00	3/16/1992 0:00:00		"Terminated"	3/16/1992 0:00:00	9.00	37.00	"Soladyne Div "	5700.00	"SqFt"	" 7447 Convoy Ct"	"San Diego"	"California"	92111.00	"San Diego"	"Rodger Mc Monagle"		"619-279-7872"			"Rogers Corp "	" One Technology Dr"	"Rogers"	"Connecticut"	6263.00	"Robert F Lee"		"203-774-9605"			"Private Business"		" "		"California"		" "			"619-279-7872"																			"Pacific Ocean"				"3672-Printed Circuit Boards"			8/14/2017 12:48:37
290891.00	"Industrial"	"9 37I000589"	5/9/2008 0:00:00	3/16/1992 0:00:00		"Terminated"	3/16/1992 0:00:00	9.00	37.00	"Loral Conic Loral Terracom "	17.00	"Acres"	" 9020 Balboa Ave"	"San Diego"	"California"	92123.00	"San Diego"	"Dale J Hanold"		"619-279-0411"			"Loral Conic "	" 9020 Balboa Ave"	"San Diego"	"California"	92123.00	"Dale J Hanold"		"619-279-0411"			"Private Business"		" "		"California"		" "			"619-279-0411"																			"Pacific Ocean"				"3663-Radio and Television Broadcasting and Communications Equipment"	"3613-Switchgear and Switchboard Apparatus"		8/14/2017 12:48:37
290892.00	"Industrial"	"9 37I000590"	5/9/2008 0:00:00	3/16/1992 0:00:00		"Terminated"	3/16/1992 0:00:00	9.00	37.00	"Knight & Carver Yachtcenter "	160000.00	"SqFt"	" 1500 Quivira Way"	"San Diego"	"California"	92109.00	"San Diego"	"Bob Lee"		"619-336-4141"			"Knight, John "	" 1500 Quivira Way"	"San Diego"	"California"	92109.00	"John Knight Or  Klers"		"619-222-6488"			"Private Business"		" "		"California"		" "			"619-222-6488"																			"Mission Bay"				"3732-Boat  Building and Repairing"			8/14/2017 12:48:38
218159.00	"Industrial"	"9 37I000606"	5/9/2008 0:00:00	3/16/1992 0:00:00		"Terminated"	7/20/2006 0:00:00	9.00	37.00	"Caspian Inc "	4.00	"Acres"	" 4951 Ruffin Rd"	"San Diego"	"California"	92123.00	"San Diego"	"Mark Jaffari"		"858-279-3110"			"Caspian Inc Cyrus A Jaffari "	" 4951 Ruffin Rd"	"San Diego"	"California"	92123.00	"Mark Jaffari"		"858-279-3110"			"Private Business"		" "		"California"		" "			"858-279-3110"																			"San Diego River"				"3479-Coating, Engraving, and Allied Services, NEC"			8/14/2017 12:48:38
218160.00	"Industrial"	"9 37I000615"	5/9/2008 0:00:00	3/16/1992 0:00:00		"Active"	12/3/2015 0:00:00	9.00	37.00	"Pacific Steel Inc "	8.00	"Acres"	" 1700 Cleveland Ave"	"National City"	"California"	91950.00	"San Diego"	"Felipe Higuera"		"619-474-7081"		"fhiguera@sdic.com"	"Pacific Steel Inc"	" 1700 Cleveland Ave"	"National City"	"California"	91950.00	"Alejandro Villa"	"President"	"619-474-7081"		"axvilla1@gmail.com"	"Private Business"		" "		"California"		" "			"619-474-7081"																		"N"	"San Diego Bay"	"ALEJANDRO VILLA"	"cfo"	"19-JUL-16 04.14.06.639000 PM"	"5093-Scrap and Waste Materials"			8/14/2017 12:48:38
218161.00	"Industrial"	"9 37I000655"	5/9/2008 0:00:00	3/17/1992 0:00:00		"Active"	3/17/1992 0:00:00	9.00	37.00	"US Marine Corps Recruit Depo"	506.00	"Acres"	" Building 224"	"San Diego"	"California"	92140.00	"San Diego"	"Jesselton Gregorio"	"Environmental"	"619-524-6579"		"jesselton.gregorio@usmc.mil"	"US Marine Corps Recruit Depot"	" 4600 Belleau Ave Bldg 224"	"San Diego"	"California"	92140.00	"Jesselton Gregorio"	"Environmental Specialist"	"619-524-6579"		"jesselton.gregorio@usmc.mil"	"Federal Agency"		" "		"California"		" "			"619-524-6579"																		"N"	"San Diego Bay"	"Scott Nelson"	"Director Facilities Maintenance"	"15-JUN-15 12.37.45.985000 PM"	"4493-Marinas"	"5093-Scrap and Waste Materials"		8/14/2017 12:48:38
290894.00	"Industrial"	"9 37I000671"	5/9/2008 0:00:00	3/18/1992 0:00:00		"Terminated"	3/18/1992 0:00:00	9.00	37.00	"Langley "	18.00	"Acres"	" 310 Euclid Ave"	"San Diego"	"California"	92114.00	"San Diego"	"L O Gerfin"		"619-264-3181"			"Fleet Aerospace Inc "	" 310 Euclid Ave"	"San Diego"	"California"	92114.00	"L O Gerfin"		"619-264-3181"			"Private Business"		" "		"California"		" "			"619-264-3181"																			"Chollas Creek"				"3499-Fabricated Metal Products, NEC"			8/14/2017 12:48:38
218163.00	"Industrial"	"9 37I000684"	5/9/2008 0:00:00	3/18/1992 0:00:00		"Active"	3/18/1992 0:00:00	9.00	37.00	"San Diego Wood Preserving "	79000.00	"SqFt"	" 2010 Haffley Ave"	"National City"	"California"	91950.00	"San Diego"	"Gerald N Baker"	"President"	"760-747-9117"		"mark@bakerent.com"	"San Diego Wood Preserving "	" 613 W Valley Parkway"	"Escondido"	"California"	92025.00	"Gerald N Baker"	"President"	"760-747-9117"		"mark@bakerent.com"	"Private Business"		" "		"California"		" "			"858-549-8369"																		"N"	"Sewer"	"Gerald Baker"	"President"	"30-JUL-15 03.35.04.627000 PM"	"2491-Wood Preserving"			8/14/2017 12:48:37
218165.00	"Industrial"	"9 37I000702"	5/9/2008 0:00:00	3/19/1992 0:00:00	2/13/2013 0:00:00	"Terminated"	2/13/2013 0:00:00	9.00	37.00	"Sony Tech Cntr "	76.00	"Acres"	" 16530 B Via Esprillo"	"San Diego"	"California"	92127.00	"San Diego"	"Robert Dodds"		"619-673-3115"			"Sony Electronics Inc "	" 16530 B Via Esprillo"	"San Diego"	"California"	92127.00	"Dennis Oconnell"		"858-942-2502"			"Private Business"		" "		"California"		" "			"619-673-3115"																			"San Diequito River"				"3671-Electron Tubes"	"3663-Radio and Television Broadcasting and Communications Equipment"	"3679-Electronic Components, NEC"	8/14/2017 12:48:38
290895.00	"Industrial"	"9 37I000775"	5/9/2008 0:00:00	3/20/1992 0:00:00		"Terminated"	3/20/1992 0:00:00	9.00	37.00	"Blakeslee, Baron "	60000.00	"SqFt"	" 3596 California St"	"San Diego"	"California"	92101.00	"San Diego"	"Fernando Cabral"		"619-295-0041"			"Allied Signal Inc "	" 1634 S Laramie Ave"	"Cicero"	"Illinois"	60804.00	"Brian Elmiger"		"708-222-3550"			"Private Business"		" "		"Illinois"		" "			"619-295-0041"																			"San Diego Bay"				"5171-Petroleum Bulk Stations and Terminals"			8/14/2017 12:48:38
218168.00	"Industrial"	"9 37I000791"	5/9/2008 0:00:00	3/20/1992 0:00:00		"Terminated"	3/20/1992 0:00:00	9.00	37.00	"Lemke Mfg "	2.00	"Acres"	" 11495 Sorrento Valley Rd"	"San Diego"	"California"	92121.00	"San Diego"	"R King"		"619-455-9260"			"Lemke Manufacturing"	" 11495 Sorrento Valley Rd"	"San Diego"	"California"	92121.00	"R E King Manager"		"619-455-9260"			"Private Business"		" "		"California"		" "			"619-455-9260"																			"Los Penasquitos Creek"				"3443-Fabricated Plate Work (Boiler Shops)"	"3728-Aircraft Parts and Auxiliary Equipment, NEC"	"3541-Machine Tools,  Metal Cutting Type"	8/14/2017 12:48:38
218170.00	"Industrial"	"9 37I000846"	5/9/2008 0:00:00	11/17/1992 0:00:00		"Active"	11/17/1992 0:00:00	9.00	37.00	"Escondido Hs Student Trans "	2.20	"Acres"	" 1789 N Broadway"	"Escondido"	"California"	92026.00	"San Diego"	"Linda Rendon"	"Transportation Operations Supervisor"	"760-739-7344"		"lrendon@euhsd.org"	"Escondido UHSD"	" 1789 N Broadway"	"Escondido"	"California"	92026.00	"Linda Rendon"	"Transportation Operations Supervisor"	"760-739-7344"		"lrendon@euhsd.org"	"Other"		" "		"California"		" "			"951-415-5013"																		"N"	"Reidy Creek"	"Angie Lopez"	"Executive Director"	"14-MAY-15 01.22.26.342000 PM"	"4151-School Buses"			8/14/2017 12:48:38
290899.00	"Industrial"	"9 37I000874"	5/9/2008 0:00:00	3/23/1992 0:00:00		"Terminated"	3/23/1992 0:00:00	9.00	37.00	"Wyroc Inc "	20.00	"Acres"	" 1385 Sycamore Ave"	"Vista"	"California"	92083.00	"San Diego"	"Robert W Snodgrass"		"760-727-0878"			"WYROC Materials"	" PO Box 1239"	"Vista"	"California"	92085.00	"Robert W Snodgrass"		"760-727-0878"			"Private Business"		" "		"California"		" "			"760-727-0878"																			"Aeva Hedionda Creek"				"1429-Crushed and Broken Stone, NEC"			8/14/2017 12:48:38
290900.00	"Industrial"	"9 37I000876"	5/9/2008 0:00:00	3/23/1992 0:00:00		"Terminated"	3/23/1992 0:00:00	9.00	37.00	"Trans Base I "	3.00	"Acres"	" 2351 Cardinal Ln"	"San Diego"	"California"	92123.00	"San Diego"	"Fred Selleck Du Williams"		"619-292-1050"			"San Diego School District"	" 4100 Normal St # 1"	"San Diego"	"California"	92103.00	"Doug Adams"		"619-293-8116"			"Other"		" "		"California"		" "			"619-292-1050"																							"4151-School Buses"			8/14/2017 12:48:37
218171.00	"Industrial"	"9 37I000877"	5/9/2008 0:00:00	3/23/1992 0:00:00		"Active"	3/23/1992 0:00:00	9.00	37.00	"San Diego USD Transportation"	13.00	"Acres"	" 4710 Cardin St"	"San Diego"	"California"	92111.00	"San Diego"	"Rene Martin"		"858-496-8450"		"ssalinas@sandi.net"	"San Diego Unified School District"	" 4860 Ruffner St Annex Rm4"	"San Diego"	"California"	92111.00	"Sergio Salinas"	"Engineering Project Manager"	"858-573-5774"		"ssalinas@sandi.net"	"Special District"		" "		"California"		" "			"858-496-8450"																		"N"	"Pacific Beach"	"Thomas Wright"	"Enviromental Compliance Manager"	"13-MAY-15 11.03.39.322000 AM"	"4151-School Buses"			8/14/2017 12:48:37
290901.00	"Industrial"	"9 37I000982"	5/9/2008 0:00:00	3/23/1992 0:00:00		"Terminated"	3/23/1992 0:00:00	9.00	37.00	"Dyna Corp "	7.00	"Acres"	" 6200 Yarrow Dr"	"Carlsbad"	"California"	92009.00	"San Diego"	"Ralph M Davis"		"760-438-2511"			"Dyna Industries "	" 6300 Yarrow Dr"	"Carlsbad"	"California"	92009.00	"Ralph M Davis"		"760-438-2511"			"Private Business"		" "		"California"		" "			"760-438-2511"																			"Pacific Ocean"				"3842-Orthopedic, Prosthetic, and Surgical Appliances and Supplies"	"2752-Commercial Printing, Lithographic"		8/14/2017 12:48:37
218172.00	"Industrial"	"9 37I001021"	5/9/2008 0:00:00	3/25/1992 0:00:00		"Active"	3/25/1992 0:00:00	9.00	37.00	"Sundance Stage Lines "	61360.00	"SqFt"	" 3762 Main St"	"San Diego"	"California"	92113.00	"San Diego"	"Jim Seaton"	"President"	"619-525-1570"		"jseaton@sundancestage.com"	"Sundance Stage Lines "	" 3762 Main St"	"San Diego"	"California"	92113.00	"Jim Seaton"	"President"	"619-525-1570"		"jseaton@sundancestage.com"	"Private Business"		" "		"California"		" "			"619-525-1570"																		"N"	"San Diego Bay"	"JAMES SEATON"	"PRESIDENT"	"30-JUN-15 02.12.28.382000 PM"	"4142-Bus Charter Service, Except Local"			8/14/2017 12:48:38
218173.00	"Industrial"	"9 37I001046"	5/9/2008 0:00:00	3/25/1992 0:00:00		"Active"	3/25/1992 0:00:00	9.00	37.00	"West Auto Wreckers, Ltd"	3.75	"Acres"	" 2365 Main St"	"Chula Vista"	"California"	91911.00	"San Diego"	"David Street"		"619-423-1100"		"dwstreet100@gmail.com"	"West Auto "	" 2365 Main St"	"Chula Vista"	"California"	91911.00	"David Street"	"CORP SECRETARY"	"619-423-1100"		"DWSTREET100@GMAIL.COM"	"Private Business"		" "		"California"		" "			"619-423-1100"																		"N"	"Otay River"	"David Street"	"Owner"	"13-APR-15 04.37.14.203000 PM"	"5015-Motor Vehicle Parts, Used"			8/14/2017 12:48:38
290903.00	"Industrial"	"9 37I001079"	5/9/2008 0:00:00	3/25/1992 0:00:00		"Terminated"	3/25/1992 0:00:00	9.00	37.00	"Hiett Manufacturing "	3.00	"Acres"	" 1520 Barham Dr"	"San Marcos"	"California"	92078.00	"San Diego"	"Barb Vanderlyke"		"760-745-2450"			"Diamond Pacific Product"	" PO Box 758"	"Perris"	"California"	92572.00	"Bill Krammer"		"714-657-5121"			"Private Business"		" "		"California"		" "			"760-745-2450"																			"Lake San Marcos"				"2048-Prepared Feed and Feed Ingredients for Animals and Fowls, Except Dogs and Cats"			8/14/2017 12:48:37
